45.26481738,6.560280813
45.26480097,6.560332092
45.26478624,6.560384489
45.2647715,6.560436885
45.26475676,6.560489282
45.26474203,6.560541678
45.26472729,6.560594075
45.26470919,6.560644017
45.2646878,6.560691556
45.26466641,6.560739095
45.26464501,6.560786634
45.26462186,6.560832213
45.26459455,6.560873178
45.26456724,6.560914143
45.26453993,6.560955109
45.26450842,6.560988702
45.26447452,6.561018085
45.26444061,6.561047469
45.26440671,6.561076852
45.26437298,6.561106628
45.26433991,6.561137864
45.26430684,6.5611691
45.26427376,6.561200336
45.26424069,6.561231572
45.26420762,6.561262807
45.26417603,6.561296961
45.2641449,6.561331988
45.26411376,6.561367015
45.26408263,6.561402042
45.26405149,6.561437069
45.26402157,6.561474105
45.26399235,6.561512316
45.26396313,6.561550528
45.26393391,6.561588739
45.26390595,6.561628501
45.2638837,6.561675234
45.26386144,6.561721967
45.26383919,6.5617687
45.26381694,6.561815433
45.26380121,6.561866772
45.26378843,6.561920197
45.26377566,6.561973622
45.26376288,6.562027046
45.26375011,6.562080471
45.26373733,6.562133896
45.26372455,6.56218732
45.26371178,6.562240745
45.2636992,6.562294255
45.26368898,6.562348778
45.26367876,6.5624033
45.26366853,6.562457823
45.26365831,6.562512345
45.26364809,6.562566867
45.26363877,6.562621657
45.2636329,6.56267746
45.26362703,6.562733263
45.26362115,6.562789067
45.26361528,6.56284487
45.2636094,6.562900673
45.26360353,6.562956476
45.26359939,6.56301251
45.26359787,6.563068893
45.26359634,6.563125275
45.26359482,6.563181657
45.2635933,6.563238039
45.26359177,6.563294421
45.26359025,6.563350804
45.26359468,6.563406751
45.26360026,6.563462614
45.26360585,6.563518476
45.26361143,6.563574339
45.26361702,6.563630202
45.26363515,6.563644847
45.26366763,6.563612371
45.2637001,6.563579896
45.26373258,6.56354742
45.26376506,6.563514944
45.26379967,6.563487893
45.26383612,6.563465467
45.26387256,6.563443041
45.263909,6.563420615
45.26394848,6.563424809
45.26398804,6.563429754
45.2640276,6.5634347
45.26406716,6.563439645
45.26410014,6.563470143
45.26413262,6.563502618
45.26416509,6.563535094
45.26419757,6.563567571
45.26422881,6.563602336
45.26425928,6.563638521
45.26428975,6.563674706
45.26432022,6.563710892
45.2643507,6.563747077
45.26438098,6.563783569
45.26441095,6.56382059
45.26444092,6.563857612
45.26447089,6.563894634
45.26450086,6.563931655
45.26453083,6.563968677
45.26456356,6.564000345
45.26459749,6.564029653
45.26463143,6.564058961
45.26466536,6.564088269
45.2646993,6.564117578
45.26473324,6.564146886
45.26476787,6.564174143
45.26480511,6.564193743
45.26484235,6.564213343
45.26487959,6.564232944
45.26491683,6.564252544
45.2649543,6.564270905
45.26499358,6.564279175
45.26503287,6.564287446
45.26507215,6.564295716
45.26511144,6.564303987
45.26514917,6.564301794
45.26518278,6.564271726
45.26521638,6.564241658
45.26524999,6.56421159
45.26528359,6.564181522
45.2653172,6.564151454
45.26533458,6.56410568
45.26534197,6.564050241
45.26534936,6.563994801
45.26535675,6.563939362
45.26536414,6.563883922
45.26537276,6.563828954
45.26538605,6.563775783
45.26539935,6.563722612
45.26541264,6.563669442
45.26542593,6.563616271
45.26544873,6.563571277
45.26547573,6.563529888
45.26550272,6.563488499
45.26552971,6.563447111
45.2655567,6.563405722
45.26558462,6.563365924
45.26561836,6.563336156
45.26565209,6.563306388
45.26568583,6.56327662
45.26571957,6.563246851
45.2657536,6.563217914
45.26579038,6.563196621
45.26582716,6.563175329
45.26586394,6.563154037
45.26590071,6.563132744
45.26593749,6.563111452
45.26597603,6.563097991
45.26601469,6.563085103
45.26605335,6.563072215
45.26609202,6.563059327
45.26613068,6.563046439
45.26616865,6.563030268
45.26620593,6.563010817
45.26624321,6.562991367
45.26628049,6.562971917
45.26631777,6.562952467
45.26635505,6.562933016
45.26639261,6.562914747
45.26643072,6.562898869
45.26646882,6.56288299
45.26650693,6.562867112
45.26654504,6.562851233
45.26658315,6.562835354
45.2666213,6.562819774
45.26666072,6.562812918
45.26670014,6.562806062
45.26673956,6.562799207
45.26677898,6.562792351
45.2668184,6.562785496
45.26685777,6.56278185
45.26689694,6.562791175
45.2669361,6.562800501
45.26697527,6.562809826
45.26701444,6.562819152
45.26705361,6.562828478
45.26709219,6.562841707
45.26713067,6.562855697
45.26716914,6.562869687
45.26720761,6.562883678
45.26724609,6.562897668
45.26728464,6.562911159
45.26732375,6.562920937
45.26736286,6.562930716
45.26740198,6.562940494
45.26744109,6.562950272
45.2674802,6.56296005
45.26751931,6.562969829
45.26755815,6.562958389
45.26759698,6.56294657
45.26763582,6.562934751
45.26767465,6.562922933
45.26771348,6.562911114
45.26775237,6.562900095
45.26779207,6.562901683
45.26783176,6.562903271
45.26787146,6.562904858
45.26791116,6.562906446
45.26795086,6.562908034
45.26799055,6.562909622
45.26803016,6.562913548
45.26806974,6.562918205
45.26810932,6.562922861
45.2681489,6.562927517
45.26818847,6.562932173
45.26822805,6.56293683
45.26826763,6.562941486
45.26830721,6.562946142
45.26834676,6.562951207
45.26838616,6.562958243
45.26842556,6.562965279
45.26846497,6.562972316
45.26850437,6.562979352
45.26854378,6.562986388
45.26858318,6.562993425
45.26862259,6.563000431
45.26866203,6.563007005
45.26870147,6.563013579
45.26874092,6.563020152
45.26878036,6.563026726
45.2688198,6.5630333
45.26885924,6.563039874
45.26889869,6.563046448
45.26893813,6.563053022
45.26897757,6.563059596
45.26901702,6.563066169
45.26905646,6.563072743
45.2690959,6.563079317
45.26913535,6.563085891
45.26917466,6.563093723
45.26921375,6.563103652
45.26925285,6.56311358
45.26929194,6.563123509
45.26933104,6.563133437
45.26937013,6.563143366
45.26940922,6.563153295
45.26944832,6.563163223
45.26948741,6.563173152
45.26952651,6.563183081
45.2695656,6.563193009
45.26960469,6.563202938
45.26964379,6.563212867
45.26968288,6.563222795
45.26972198,6.563232724
45.26976107,6.563242653
45.26980033,6.563250159
45.26984004,6.56325077
45.26987975,6.563251381
45.26991946,6.563251992
45.26995917,6.563252603
45.26999888,6.563253214
45.27003859,6.563253824
45.2700783,6.563254435
45.27011802,6.563255046
45.27015773,6.563255657
45.27019744,6.563256268
45.27023715,6.563256879
45.27027686,6.56325749
45.27031657,6.563258101
45.27035628,6.563258712
45.270396,6.563259323
45.27043571,6.563259934
45.27047462,6.563249349
45.27051343,6.563237406
45.27055225,6.563225463
45.27059106,6.56321352
45.27062987,6.563201578
45.27066869,6.563189635
45.2707075,6.563177692
45.27074632,6.563165749
45.27078513,6.563153806
45.27082394,6.563141864
45.27086276,6.563129921
45.27090157,6.563117978
45.27094039,6.563106035
45.27097862,6.563091095
45.27101626,6.563073094
45.2710539,6.563055093
45.27109154,6.563037092
45.27112917,6.563019091
45.27116681,6.56300109
45.27120445,6.562983088
45.27124209,6.562965087
45.27127973,6.562947086
45.27131737,6.562929085
45.27135501,6.562911083
45.27139265,6.562893082
45.27143063,6.562876874
45.27146952,6.562865436
45.27150841,6.562853998
45.2715473,6.562842561
45.27158618,6.562831123
45.27162507,6.562819685
45.27166396,6.562808246
45.27170285,6.562796808
45.27174174,6.56278537
45.27178063,6.562773932
45.27181952,6.562762494
45.27185841,6.562751056
45.2718973,6.562739618
45.2719345,6.562723698
45.27196279,6.562684092
45.27199108,6.562644487
45.27201937,6.562604881
45.27204766,6.562565275
45.27207595,6.56252567
45.27210424,6.562486064
45.27213253,6.562446458
45.27216082,6.562406853
45.27218911,6.562367247
45.2722174,6.562327641
45.27224569,6.562288035
45.27227398,6.562248429
45.27230227,6.562208823
45.2723307,6.562169508
45.27236635,6.562144616
45.27240199,6.562119724
45.27243763,6.562094831
45.27247327,6.562069939
45.27250891,6.562045047
45.27254455,6.562020155
45.27258019,6.561995262
45.27261584,6.56197037
45.27265148,6.561945478
45.27268712,6.561920585
45.27272276,6.561895693
45.2727584,6.5618708
45.27279404,6.561845908
45.27282968,6.561821015
45.27286533,6.561796123
45.27290097,6.56177123
45.27293661,6.561746338
45.27297188,6.561720453
45.27300645,6.561692675
45.27304102,6.561664896
45.27307559,6.561637118
45.27311016,6.561609339
45.27314473,6.56158156
45.2731793,6.561553782
45.27321386,6.561526003
45.27324843,6.561498224
45.273283,6.561470445
45.27331757,6.561442667
45.27335214,6.561414888
45.27338671,6.561387109
45.27342128,6.56135933
45.27345585,6.561331551
45.27349042,6.561303772
45.27352438,6.561274748
45.27355472,6.561238338
45.27358506,6.561201928
45.2736154,6.561165517
45.27364575,6.561129107
45.27367609,6.561092697
45.27370643,6.561056286
45.27373677,6.561019876
45.27376711,6.560983466
45.27379746,6.560947055
45.2738278,6.560910645
45.27385814,6.560874234
45.27388848,6.560837823
45.27391882,6.560801413
45.27394917,6.560765002
45.27397951,6.560728591
45.27400985,6.56069218
45.27404019,6.56065577
45.27407053,6.560619359
45.27410088,6.560582948
45.27413223,6.56054845
45.2741653,6.560517213
45.27419838,6.560485975
45.27423145,6.560454738
45.27426453,6.560423501
45.2742976,6.560392263
45.27433068,6.560361026
45.27436375,6.560329789
45.27439683,6.560298551
45.2744299,6.560267314
45.27446298,6.560236076
45.27449605,6.560204838
45.27452913,6.560173601
45.2745622,6.560142363
45.27459528,6.560111125
45.27462835,6.560079888
45.27466147,6.56004874
45.27469548,6.560019592
45.27472948,6.559990444
45.27476349,6.559961296
45.2747975,6.559932148
45.2748315,6.559902999
45.27486551,6.559873851
45.27489951,6.559844703
45.27493352,6.559815554
45.27496753,6.559786406
45.27500153,6.559757257
45.27503554,6.559728109
45.27506955,6.559698961
45.27510355,6.559669812
45.27513756,6.559640663
45.27517519,6.55963
45.2752149,6.55963
45.27525461,6.55963
45.27529433,6.55963
45.27533404,6.55963
45.27537375,6.55963
45.27541347,6.55963
45.27545318,6.55963
45.27549289,6.55963
45.27553256,6.559631508
45.27557214,6.559636256
45.27561171,6.559641005
45.27565128,6.559645754
45.27569085,6.559650503
45.27573043,6.559655251
45.27577,6.55966
